Area,Company,Code,Date,VarAll,ValueAll
一条龙 YU JIAN PING,0438青岛农业-城阳,0438,2021-01-01,LOSS_总损耗,-0.00614594637769678
一条龙 YU JIAN PING,0860福建森宝,0860,2021-01-01,LOSS_总损耗,0.00178343498121595
一条龙 YU JIAN PING,0846湛江饲料,0846,2021-01-01,LOSS_总损耗,0.358644743045135
一条龙 YU JIAN PING,0268正大饲料（榆树）,0268,2021-01-01,LOSS_总损耗,0.444841575140728
一条龙 YU JIAN PING,0175衡水正大,0175,2021-01-01,LOSS_总损耗,0.550716273547287
一条龙 YU JIAN PING,0589湖北正大,0589,2021-01-01,LOSS_总损耗,0.52636546407479
一条龙 YU JIAN PING,0281正大饲料-哈尔滨,0281,2021-01-01,LOSS_总损耗,
一条龙 YU JIAN PING,0288吉林德大,0288,2021-01-01,LOSS_总损耗,0.168401181218651
中东南区 HUO ER FENG,0403合肥正大,0403,2021-01-01,LOSS_总损耗,0.477625309047246
中东南区 HUO ER FENG,0406滁州正大,0406,2021-01-01,LOSS_总损耗,0.536997603555189
中东南区 HUO ER FENG,0502开封正大,0502,2021-01-01,LOSS_总损耗,0.708603074135271
中东南区 HUO ER FENG,0506驻马店正大,0506,2021-01-01,LOSS_总损耗,0.788909519493124
中东南区 HUO ER FENG,0510河南东方,0510,2021-01-01,LOSS_总损耗,0.308632836832894
中东南区 HUO ER FENG,0511平顶山正大,0511,2021-01-01,LOSS_总损耗,0.591287685409847
中东南区 HUO ER FENG,0560周口正大,0560,2021-01-01,LOSS_总损耗,0.441705055538335
中东南区 HUO ER FENG,0518南阳正大,0518,2021-01-01,LOSS_总损耗,0.422136391174613
中东南区 HUO ER FENG,0702宁波正大,0702,2021-01-01,LOSS_总损耗,0.686659604108962
中东南区 HUO ER FENG,0755义乌正大,0755,2021-01-01,LOSS_总损耗,0.681080766250489
中东南区 HUO ER FENG,0804福州大福(饲料),0804,2021-01-01,LOSS_总损耗,1.39479425209842
中东南区 HUO ER FENG,0805厦门正大(饲料),0805,2021-01-01,LOSS_总损耗,0.598969823614693
中东南区 HUO ER FENG,0862海南农牧,0862,2021-01-01,LOSS_总损耗,0.615919349284802
中南区 ZHOU YONG SHUN,0504武汉正大(饲料),0504,2021-01-01,LOSS_总损耗,0.563177712116886
中南区 ZHOU YONG SHUN,0569武汉水产,0569,2021-01-01,LOSS_总损耗,3.18836382215092
中南区 ZHOU YONG SHUN,1513武汉正大仙桃分公司,1513,2021-01-01,LOSS_总损耗,0.984375049159266
中南区 ZHOU YONG SHUN,0514襄阳正大,0514,2021-01-01,LOSS_总损耗,0.297045473689395
中南区 ZHOU YONG SHUN,1516襄阳正大宜城分公司,1516,2021-01-01,LOSS_总损耗,0.354827087270436
中南区 ZHOU YONG SHUN,0505宜昌正大,0505,2021-01-01,LOSS_总损耗,0.652237321039597
中南区 ZHOU YONG SHUN,0572潜江正大,0572,2021-01-01,LOSS_总损耗,0.382652315199546
中南区 ZHOU YONG SHUN,0507怀化正大,0507,2021-01-01,LOSS_总损耗,0.402305248432875
中南区 ZHOU YONG SHUN,0501正大岳阳(饲料),0501,2021-01-01,LOSS_总损耗,0.349361931546152
中南区 ZHOU YONG SHUN,0515长沙正大,0515,2021-01-01,LOSS_总损耗,0.756791177638844
中南区 ZHOU YONG SHUN,1504长沙正大有限公司益阳水产分公司,1504,2021-01-01,LOSS_总损耗,0.341685653380986
中南区 ZHOU YONG SHUN,1515衡阳饲料,1515,2021-01-01,LOSS_总损耗,0.537404067119409
中南区 ZHOU YONG SHUN,0802南昌正大,0802,2021-01-01,LOSS_总损耗,1.04829970256464
中南区 ZHOU YONG SHUN,0803九江正大,0803,2021-01-01,LOSS_总损耗,0.582026889856952
中南区 ZHOU YONG SHUN,1801赣州正大吉安,1801,2021-01-01,LOSS_总损耗,0.238119228736597
中南区 ZHOU YONG SHUN,0604南宁正大,0604,2021-01-01,LOSS_总损耗,0.970361680869362
中南区 ZHOU YONG SHUN,0661武宣正大,0661,2021-01-01,LOSS_总损耗,0.487654630750291
中南区 ZHOU YONG SHUN,0613桂林正大,0613,2021-01-01,LOSS_总损耗,0.690269123579267
中南区 ZHOU YONG SHUN,0821阳江正大,0821,2021-01-01,LOSS_总损耗,2.8134428066695
中南区 ZHOU YONG SHUN,0619卜蜂水产（北海）,0619,2021-01-01,LOSS_总损耗,9.7401632893687
中南区 ZHOU YONG SHUN,0872正大饲料（遂溪）有限公司,0872,2021-01-01,LOSS_总损耗,0.796289663274182
中南区 ZHOU YONG SHUN,1505随州正大,1505,2021-01-01,LOSS_总损耗,-0.152480125583157
中南区 ZHOU YONG SHUN,1612武宣正大-南宁分公司,1612,2021-01-01,LOSS_总损耗,0.827779275631675
京津冀区 LI QING HE,0101北京正大(畜禽),0101,2021-01-01,LOSS_总损耗,0.313163926955894
京津冀区 LI QING HE,0107石家庄正大,0107,2021-01-01,LOSS_总损耗,0.443541874579494
京津冀区 LI QING HE,0110邯郸正大,0110,2021-01-01,LOSS_总损耗,0.345162502339833
京津冀区 LI QING HE,0114天津农牧,0114,2021-01-01,LOSS_总损耗,0.33010359832885
北方区 BAI SHAN LIN,0212吉林实业(饲料),0212,2021-01-01,LOSS_总损耗,0.24364122300486
北方区 BAI SHAN LIN,0213正大永吉,0213,2021-01-01,LOSS_总损耗,0.484980091968466
北方区 BAI SHAN LIN,0203沈阳正大,0203,2021-01-01,LOSS_总损耗,0.349346835620186
北方区 BAI SHAN LIN,0204葫芦岛正大,0204,2021-01-01,LOSS_总损耗,0.35834892537612
北方区 BAI SHAN LIN,0302山西正大,0302,2021-01-01,LOSS_总损耗,0.241603037915211
北方区 BAI SHAN LIN,0303陕西正大,0303,2021-01-01,LOSS_总损耗,0.363520325638508
北方区 BAI SHAN LIN,0305内蒙古正大,0305,2021-01-01,LOSS_总损耗,0.329557129858554
北方区 BAI SHAN LIN,0349和林正大,0349,2021-01-01,LOSS_总损耗,0.309468881135046
北方区 BAI SHAN LIN,0323内蒙-五原,0323,2021-01-01,LOSS_总损耗,0.147787894393908
北方区 BAI SHAN LIN,0170张家口正大,0170,2021-01-01,LOSS_总损耗,0.296775805659859
北方区 BAI SHAN LIN,0301兰州正大,0301,2021-01-01,LOSS_总损耗,0.66800292738753
北方区 BAI SHAN LIN,0304乌鲁木齐正大,0304,2021-01-01,LOSS_总损耗,0.338309277446868
